X;Y;Attack1;Attack2;Ability;Protect;EnemyX;EnemyY
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;1;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
-1,454;-3,945924;0;0;0;0;0,435;-3,945924
